rep_id,rep_name,territory_id,region,hcp_id,product,call_date,call_outcome,prescription_volume,target_volume
R003,Priya Chen,N03,North,H-N03-008,Glucanorm,2026-08-02,Discussion Completed,10.4,261.7
R004,Sam Ortiz,S01,South,H-S01-033,Glucanorm,2026-08-02,Rescheduled,2.9,66.8
R005,Morgan Novak,S02,South,H-S02-013,Glucanorm,2026-08-02,Rescheduled,3.1,106.5
R006,Taylor Singh,S03,South,H-S03-010,Glucanorm,2026-08-02,No Show,1.8,154.9
R007,Chris Brooks,E01,East,H-E01-009,Glucanorm,2026-08-02,No Show,2.7,102.8
R008,Riley Fischer,E02,East,H-E02-011,Glucanorm,2026-08-02,Rescheduled,1.3,111.6
R008,Riley Fischer,E02,East,H-E02-033,Respiraline,2026-08-02,Discussion Completed,5.4,111.6
R008,Riley Fischer,E02,East,H-E02-007,Cardiavex,2026-08-02,No Show,2.4,111.6
R009,Nina Adeyemi,E03,East,H-E03-007,Glucanorm,2026-08-02,Sample Drop,16.7,259.4
R010,Omar Cole,W01,West,H-W01-033,Glucanorm,2026-08-02,Rescheduled,6.3,478.4
R011,Lee Park,W02,West,H-W02-009,Glucanorm,2026-08-02,Rescheduled,2.5,24.4
R002,Jordan Kapoor,N02,North,H-N02-017,Cardiavex,2026-08-03,Completed,7.6,67.1
R003,Priya Chen,N03,North,H-N03-024,Cardiavex,2026-08-03,Completed,18.1,261.7
R003,Priya Chen,N03,North,H-N03-028,Respiraline,2026-08-03,Rescheduled,4.2,261.7
R003,Priya Chen,N03,North,H-N03-001,Glucanorm,2026-08-03,No Show,1.2,261.7
R004,Sam Ortiz,S01,South,H-S01-033,Cardiavex,2026-08-03,Rescheduled,2.7,66.8
R005,Morgan Novak,S02,South,H-S02-009,Glucanorm,2026-08-03,No Show,1.5,106.5
R006,Taylor Singh,S03,South,H-S03-032,Cardiavex,2026-08-03,Discussion Completed,15.1,154.9
R006,Taylor Singh,S03,South,H-S03-006,Cardiavex,2026-08-03,Sample Drop,12.7,154.9
R007,Chris Brooks,E01,East,H-E01-030,Cardiavex,2026-08-03,Discussion Completed,12.1,102.8
R010,Omar Cole,W01,West,H-W01-014,Respiraline,2026-08-03,Discussion Completed,14.9,478.4
R002,Jordan Kapoor,N02,North,H-N02-002,Respiraline,2026-08-04,No Show,3.8,67.1
R002,Jordan Kapoor,N02,North,H-N02-013,Respiraline,2026-08-04,Rescheduled,1.6,67.1
R004,Sam Ortiz,S01,South,H-S01-020,Respiraline,2026-08-04,Rescheduled,2.6,66.8
R008,Riley Fischer,E02,East,H-E02-021,Respiraline,2026-08-04,Completed,10.9,111.6
R009,Nina Adeyemi,E03,East,H-E03-030,Cardiavex,2026-08-04,Rescheduled,2.8,259.4
R009,Nina Adeyemi,E03,East,H-E03-001,Glucanorm,2026-08-04,Rescheduled,1.5,259.4
R010,Omar Cole,W01,West,H-W01-010,Cardiavex,2026-08-04,Sample Drop,16.5,478.4
R010,Omar Cole,W01,West,H-W01-022,Glucanorm,2026-08-04,Completed,13.2,478.4
R001,Alex Reed,N01,North,H-N01-018,Cardiavex,2026-08-05,No Show,0.8,51.2
R001,Alex Reed,N01,North,H-N01-030,Cardiavex,2026-08-05,Rescheduled,2.2,51.2
R003,Priya Chen,N03,North,H-N03-019,Cardiavex,2026-08-05,Discussion Completed,9.6,261.7
R003,Priya Chen,N03,North,H-N03-015,Glucanorm,2026-08-05,No Show,2.3,261.7
R003,Priya Chen,N03,North,H-N03-027,Respiraline,2026-08-05,Sample Drop,18.2,261.7
R005,Morgan Novak,S02,South,H-S02-032,Glucanorm,2026-08-05,No Show,1.9,106.5
R007,Chris Brooks,E01,East,H-E01-008,Cardiavex,2026-08-05,Discussion Completed,6.1,102.8
R007,Chris Brooks,E01,East,H-E01-016,Respiraline,2026-08-05,Rescheduled,1.2,102.8
R008,Riley Fischer,E02,East,H-E02-016,Cardiavex,2026-08-05,Rescheduled,2.4,111.6
R010,Omar Cole,W01,West,H-W01-001,Cardiavex,2026-08-05,Rescheduled,4.4,478.4
R012,Dana Hughes,W03,West,H-W03-005,Respiraline,2026-08-05,Completed,22.4,34.6
R003,Priya Chen,N03,North,H-N03-026,Respiraline,2026-08-06,Discussion Completed,15.0,261.7
R004,Sam Ortiz,S01,South,H-S01-004,Respiraline,2026-08-06,Rescheduled,2.5,66.8
R004,Sam Ortiz,S01,South,H-S01-009,Glucanorm,2026-08-06,Rescheduled,1.4,66.8
R005,Morgan Novak,S02,South,H-S02-002,Respiraline,2026-08-06,Completed,9.3,106.5
R006,Taylor Singh,S03,South,H-S03-029,Glucanorm,2026-08-06,Sample Drop,13.9,154.9
R007,Chris Brooks,E01,East,H-E01-013,Respiraline,2026-08-06,No Show,4.9,102.8
R008,Riley Fischer,E02,East,H-E02-028,Cardiavex,2026-08-06,Rescheduled,1.3,111.6
R008,Riley Fischer,E02,East,H-E02-007,Cardiavex,2026-08-06,No Show,3.6,111.6
R009,Nina Adeyemi,E03,East,H-E03-026,Glucanorm,2026-08-06,Sample Drop,11.7,259.4
R009,Nina Adeyemi,E03,East,H-E03-029,Respiraline,2026-08-06,No Show,4.5,259.4
R010,Omar Cole,W01,West,H-W01-005,Respiraline,2026-08-06,Sample Drop,17.7,478.4
R001,Alex Reed,N01,North,H-N01-015,Glucanorm,2026-08-07,Rescheduled,2.7,51.2
R002,Jordan Kapoor,N02,North,H-N02-005,Cardiavex,2026-08-07,Rescheduled,2.2,67.1
R003,Priya Chen,N03,North,H-N03-009,Glucanorm,2026-08-07,Discussion Completed,15.8,261.7
R005,Morgan Novak,S02,South,H-S02-009,Cardiavex,2026-08-07,No Show,1.0,106.5
R006,Taylor Singh,S03,South,H-S03-024,Cardiavex,2026-08-07,Discussion Completed,16.2,154.9
R006,Taylor Singh,S03,South,H-S03-016,Respiraline,2026-08-07,No Show,2.5,154.9
R007,Chris Brooks,E01,East,H-E01-011,Cardiavex,2026-08-07,Rescheduled,2.1,102.8
R008,Riley Fischer,E02,East,H-E02-043,Cardiavex,2026-08-07,Rescheduled,3.9,111.6
R010,Omar Cole,W01,West,H-W01-029,Respiraline,2026-08-07,Sample Drop,7.6,478.4
R010,Omar Cole,W01,West,H-W01-007,Cardiavex,2026-08-07,Rescheduled,7.0,478.4
R010,Omar Cole,W01,West,H-W01-013,Respiraline,2026-08-07,Discussion Completed,19.4,478.4
R011,Lee Park,W02,West,H-W02-024,Glucanorm,2026-08-07,Rescheduled,2.6,24.4
R001,Alex Reed,N01,North,H-N01-014,Glucanorm,2026-08-08,Rescheduled,1.8,51.2
R001,Alex Reed,N01,North,H-N01-030,Respiraline,2026-08-08,Completed,3.5,51.2
R003,Priya Chen,N03,North,H-N03-016,Cardiavex,2026-08-08,Sample Drop,10.2,261.7
R005,Morgan Novak,S02,South,H-S02-031,Respiraline,2026-08-08,No Show,1.0,106.5
R006,Taylor Singh,S03,South,H-S03-030,Cardiavex,2026-08-08,Sample Drop,4.9,154.9
R010,Omar Cole,W01,West,H-W01-031,Cardiavex,2026-08-08,Completed,20.5,478.4
R002,Jordan Kapoor,N02,North,H-N02-017,Respiraline,2026-08-09,Completed,13.0,67.1
R005,Morgan Novak,S02,South,H-S02-021,Cardiavex,2026-08-09,Rescheduled,3.4,106.5
R007,Chris Brooks,E01,East,H-E01-028,Glucanorm,2026-08-09,Rescheduled,4.3,102.8
R010,Omar Cole,W01,West,H-W01-031,Glucanorm,2026-08-09,Rescheduled,6.2,478.4
R010,Omar Cole,W01,West,H-W01-039,Cardiavex,2026-08-09,No Show,2.1,478.4
R002,Jordan Kapoor,N02,North,H-N02-009,Respiraline,2026-08-10,Rescheduled,2.3,67.1
R002,Jordan Kapoor,N02,North,H-N02-015,Respiraline,2026-08-10,Discussion Completed,5.1,67.1
R004,Sam Ortiz,S01,South,H-S01-017,Respiraline,2026-08-10,Sample Drop,8.7,66.8
R005,Morgan Novak,S02,South,H-S02-004,Respiraline,2026-08-10,No Show,2.8,106.5
R009,Nina Adeyemi,E03,East,H-E03-025,Cardiavex,2026-08-10,No Show,3.5,259.4
R009,Nina Adeyemi,E03,East,H-E03-022,Respiraline,2026-08-10,Rescheduled,1.5,259.4
R009,Nina Adeyemi,E03,East,H-E03-022,Cardiavex,2026-08-10,Completed,12.4,259.4
R009,Nina Adeyemi,E03,East,H-E03-011,Respiraline,2026-08-10,Sample Drop,10.3,259.4
R010,Omar Cole,W01,West,H-W01-007,Respiraline,2026-08-10,Rescheduled,6.2,478.4
R011,Lee Park,W02,West,H-W02-010,Glucanorm,2026-08-10,Rescheduled,2.1,24.4
R012,Dana Hughes,W03,West,H-W03-004,Cardiavex,2026-08-10,Rescheduled,2.4,34.6
R001,Alex Reed,N01,North,H-N01-028,Glucanorm,2026-08-11,Rescheduled,2.6,51.2
R003,Priya Chen,N03,North,H-N03-021,Respiraline,2026-08-11,Sample Drop,7.4,261.7
R003,Priya Chen,N03,North,H-N03-007,Respiraline,2026-08-11,Discussion Completed,3.8,261.7
R004,Sam Ortiz,S01,South,H-S01-013,Cardiavex,2026-08-11,Sample Drop,3.8,66.8
R007,Chris Brooks,E01,East,H-E01-013,Cardiavex,2026-08-11,Discussion Completed,15.5,102.8
R008,Riley Fischer,E02,East,H-E02-011,Respiraline,2026-08-11,No Show,0.8,111.6
R010,Omar Cole,W01,West,H-W01-023,Respiraline,2026-08-11,No Show,6.8,478.4
R010,Omar Cole,W01,West,H-W01-017,Cardiavex,2026-08-11,Discussion Completed,21.9,478.4
R011,Lee Park,W02,West,H-W02-020,Cardiavex,2026-08-11,Sample Drop,3.5,24.4
R001,Alex Reed,N01,North,H-N01-002,Respiraline,2026-08-12,Completed,2.6,51.2
R002,Jordan Kapoor,N02,North,H-N02-004,Respiraline,2026-08-12,No Show,1.0,67.1
R003,Priya Chen,N03,North,H-N03-027,Glucanorm,2026-08-12,Discussion Completed,14.8,261.7
R006,Taylor Singh,S03,South,H-S03-009,Glucanorm,2026-08-12,No Show,2.1,154.9
R006,Taylor Singh,S03,South,H-S03-020,Respiraline,2026-08-12,Sample Drop,4.3,154.9
R008,Riley Fischer,E02,East,H-E02-025,Glucanorm,2026-08-12,Sample Drop,3.4,111.6
R008,Riley Fischer,E02,East,H-E02-042,Respiraline,2026-08-12,Rescheduled,2.3,111.6
R009,Nina Adeyemi,E03,East,H-E03-010,Respiraline,2026-08-12,Completed,7.8,259.4
R009,Nina Adeyemi,E03,East,H-E03-008,Cardiavex,2026-08-12,Completed,15.7,259.4
R010,Omar Cole,W01,West,H-W01-037,Cardiavex,2026-08-12,Completed,8.4,478.4
R010,Omar Cole,W01,West,H-W01-019,Respiraline,2026-08-12,Rescheduled,6.9,478.4
R010,Omar Cole,W01,West,H-W01-024,Glucanorm,2026-08-12,No Show,2.9,478.4
R010,Omar Cole,W01,West,H-W01-039,Glucanorm,2026-08-12,Completed,8.4,478.4
R010,Omar Cole,W01,West,H-W01-011,Glucanorm,2026-08-12,Rescheduled,6.7,478.4
R011,Lee Park,W02,West,H-W02-005,Glucanorm,2026-08-12,Rescheduled,2.3,24.4
R011,Lee Park,W02,West,H-W02-006,Glucanorm,2026-08-12,Rescheduled,2.3,24.4
R001,Alex Reed,N01,North,H-N01-007,Glucanorm,2026-08-13,Rescheduled,1.5,51.2
R001,Alex Reed,N01,North,H-N01-011,Respiraline,2026-08-13,Rescheduled,0.7,51.2
R001,Alex Reed,N01,North,H-N01-013,Respiraline,2026-08-13,Rescheduled,1.2,51.2
R002,Jordan Kapoor,N02,North,H-N02-014,Cardiavex,2026-08-13,Rescheduled,1.9,67.1
R003,Priya Chen,N03,North,H-N03-017,Respiraline,2026-08-13,Completed,6.9,261.7
R003,Priya Chen,N03,North,H-N03-033,Glucanorm,2026-08-13,Sample Drop,4.8,261.7
R005,Morgan Novak,S02,South,H-S02-033,Cardiavex,2026-08-13,Sample Drop,5.6,106.5
R007,Chris Brooks,E01,East,H-E01-027,Respiraline,2026-08-13,No Show,3.8,102.8
R007,Chris Brooks,E01,East,H-E01-010,Cardiavex,2026-08-13,Discussion Completed,15.4,102.8
R008,Riley Fischer,E02,East,H-E02-033,Respiraline,2026-08-13,Discussion Completed,6.2,111.6
R009,Nina Adeyemi,E03,East,H-E03-023,Glucanorm,2026-08-13,Rescheduled,3.9,259.4
R003,Priya Chen,N03,North,H-N03-001,Respiraline,2026-08-14,Completed,18.3,261.7
R005,Morgan Novak,S02,South,H-S02-034,Glucanorm,2026-08-14,Discussion Completed,8.9,106.5
R007,Chris Brooks,E01,East,H-E01-012,Cardiavex,2026-08-14,No Show,5.1,102.8
R007,Chris Brooks,E01,East,H-E01-030,Cardiavex,2026-08-14,Sample Drop,5.8,102.8
R009,Nina Adeyemi,E03,East,H-E03-028,Glucanorm,2026-08-14,Discussion Completed,13.2,259.4
R009,Nina Adeyemi,E03,East,H-E03-018,Cardiavex,2026-08-14,Discussion Completed,17.2,259.4
R009,Nina Adeyemi,E03,East,H-E03-021,Respiraline,2026-08-14,Discussion Completed,11.1,259.4
R009,Nina Adeyemi,E03,East,H-E03-027,Respiraline,2026-08-14,No Show,4.1,259.4
R009,Nina Adeyemi,E03,East,H-E03-006,Respiraline,2026-08-14,Completed,7.2,259.4
R010,Omar Cole,W01,West,H-W01-020,Glucanorm,2026-08-14,Completed,21.1,478.4
R010,Omar Cole,W01,West,H-W01-012,Cardiavex,2026-08-14,No Show,2.1,478.4
R011,Lee Park,W02,West,H-W02-027,Cardiavex,2026-08-14,No Show,1.6,24.4
R002,Jordan Kapoor,N02,North,H-N02-019,Respiraline,2026-08-15,Rescheduled,1.0,67.1
R003,Priya Chen,N03,North,H-N03-015,Respiraline,2026-08-15,No Show,3.4,261.7
R003,Priya Chen,N03,North,H-N03-017,Glucanorm,2026-08-15,Rescheduled,4.3,261.7
R006,Taylor Singh,S03,South,H-S03-007,Glucanorm,2026-08-15,Sample Drop,13.3,154.9
R006,Taylor Singh,S03,South,H-S03-021,Respiraline,2026-08-15,Discussion Completed,15.1,154.9
R009,Nina Adeyemi,E03,East,H-E03-017,Cardiavex,2026-08-15,Completed,12.7,259.4
R010,Omar Cole,W01,West,H-W01-018,Respiraline,2026-08-15,Completed,5.4,478.4
R010,Omar Cole,W01,West,H-W01-014,Cardiavex,2026-08-15,Discussion Completed,11.4,478.4
R012,Dana Hughes,W03,West,H-W03-005,Cardiavex,2026-08-15,Completed,8.4,34.6
R002,Jordan Kapoor,N02,North,H-N02-001,Glucanorm,2026-08-16,No Show,3.1,67.1
R002,Jordan Kapoor,N02,North,H-N02-001,Glucanorm,2026-08-16,Rescheduled,1.1,67.1
R003,Priya Chen,N03,North,H-N03-003,Glucanorm,2026-08-16,Completed,8.4,261.7
R005,Morgan Novak,S02,South,H-S02-007,Glucanorm,2026-08-16,No Show,3.4,106.5
R007,Chris Brooks,E01,East,H-E01-010,Glucanorm,2026-08-16,Rescheduled,2.9,102.8
R009,Nina Adeyemi,E03,East,H-E03-013,Cardiavex,2026-08-16,Sample Drop,14.2,259.4
R010,Omar Cole,W01,West,H-W01-038,Respiraline,2026-08-16,Completed,8.9,478.4
R010,Omar Cole,W01,West,H-W01-027,Respiraline,2026-08-16,Rescheduled,1.8,478.4
R010,Omar Cole,W01,West,H-W01-002,Glucanorm,2026-08-16,Discussion Completed,16.6,478.4
R011,Lee Park,W02,West,H-W02-018,Glucanorm,2026-08-16,Rescheduled,3.1,24.4
R004,Sam Ortiz,S01,South,H-S01-030,Respiraline,2026-08-17,Rescheduled,1.0,66.8
R004,Sam Ortiz,S01,South,H-S01-028,Glucanorm,2026-08-17,Rescheduled,2.5,66.8
R005,Morgan Novak,S02,South,H-S02-018,Respiraline,2026-08-17,Rescheduled,3.0,106.5
R006,Taylor Singh,S03,South,H-S03-019,Respiraline,2026-08-17,Rescheduled,4.1,154.9
R007,Chris Brooks,E01,East,H-E01-011,Respiraline,2026-08-17,Rescheduled,3.3,102.8
R010,Omar Cole,W01,West,H-W01-033,Glucanorm,2026-08-17,No Show,2.6,478.4
R010,Omar Cole,W01,West,H-W01-027,Respiraline,2026-08-17,Discussion Completed,11.7,478.4
R010,Omar Cole,W01,West,H-W01-018,Glucanorm,2026-08-17,Rescheduled,3.9,478.4
R002,Jordan Kapoor,N02,North,H-N02-003,Glucanorm,2026-08-18,Completed,6.7,67.1
R002,Jordan Kapoor,N02,North,H-N02-025,Respiraline,2026-08-18,No Show,2.9,67.1
R003,Priya Chen,N03,North,H-N03-005,Respiraline,2026-08-18,Sample Drop,10.2,261.7
R003,Priya Chen,N03,North,H-N03-029,Cardiavex,2026-08-18,Sample Drop,6.3,261.7
R004,Sam Ortiz,S01,South,H-S01-034,Respiraline,2026-08-18,Rescheduled,1.0,66.8
R006,Taylor Singh,S03,South,H-S03-011,Glucanorm,2026-08-18,Completed,10.6,154.9
R007,Chris Brooks,E01,East,H-E01-003,Respiraline,2026-08-18,Rescheduled,3.5,102.8
R008,Riley Fischer,E02,East,H-E02-003,Cardiavex,2026-08-18,Discussion Completed,13.0,111.6
R001,Alex Reed,N01,North,H-N01-023,Cardiavex,2026-08-19,No Show,2.9,51.2
R002,Jordan Kapoor,N02,North,H-N02-006,Glucanorm,2026-08-19,Rescheduled,2.1,67.1
R003,Priya Chen,N03,North,H-N03-005,Respiraline,2026-08-19,Discussion Completed,6.6,261.7
R004,Sam Ortiz,S01,South,H-S01-024,Glucanorm,2026-08-19,Sample Drop,7.6,66.8
R005,Morgan Novak,S02,South,H-S02-024,Glucanorm,2026-08-19,No Show,1.8,106.5
R005,Morgan Novak,S02,South,H-S02-008,Cardiavex,2026-08-19,Rescheduled,3.8,106.5
R005,Morgan Novak,S02,South,H-S02-008,Glucanorm,2026-08-19,Rescheduled,3.6,106.5
R006,Taylor Singh,S03,South,H-S03-012,Glucanorm,2026-08-19,Rescheduled,1.9,154.9
R007,Chris Brooks,E01,East,H-E01-028,Glucanorm,2026-08-19,Discussion Completed,10.2,102.8
R009,Nina Adeyemi,E03,East,H-E03-007,Glucanorm,2026-08-19,Discussion Completed,9.9,259.4
R009,Nina Adeyemi,E03,East,H-E03-002,Respiraline,2026-08-19,Discussion Completed,18.7,259.4
R010,Omar Cole,W01,West,H-W01-032,Glucanorm,2026-08-19,Discussion Completed,19.5,478.4
R002,Jordan Kapoor,N02,North,H-N02-006,Glucanorm,2026-08-20,Completed,9.7,67.1
R005,Morgan Novak,S02,South,H-S02-027,Cardiavex,2026-08-20,Sample Drop,13.0,106.5
R005,Morgan Novak,S02,South,H-S02-021,Glucanorm,2026-08-20,Rescheduled,1.2,106.5
R006,Taylor Singh,S03,South,H-S03-005,Respiraline,2026-08-20,Rescheduled,4.1,154.9
R006,Taylor Singh,S03,South,H-S03-024,Cardiavex,2026-08-20,Sample Drop,18.9,154.9
R007,Chris Brooks,E01,East,H-E01-022,Cardiavex,2026-08-20,Completed,6.8,102.8
R007,Chris Brooks,E01,East,H-E01-023,Glucanorm,2026-08-20,No Show,1.2,102.8
R008,Riley Fischer,E02,East,H-E02-016,Respiraline,2026-08-20,Discussion Completed,4.2,111.6
R009,Nina Adeyemi,E03,East,H-E03-015,Glucanorm,2026-08-20,Rescheduled,2.7,259.4
R010,Omar Cole,W01,West,H-W01-035,Respiraline,2026-08-20,Sample Drop,19.1,478.4
R003,Priya Chen,N03,North,H-N03-007,Cardiavex,2026-08-21,Completed,13.5,261.7
R003,Priya Chen,N03,North,H-N03-018,Glucanorm,2026-08-21,No Show,2.7,261.7
R006,Taylor Singh,S03,South,H-S03-003,Respiraline,2026-08-21,No Show,2.6,154.9
R007,Chris Brooks,E01,East,H-E01-019,Cardiavex,2026-08-21,No Show,4.0,102.8
R007,Chris Brooks,E01,East,H-E01-019,Respiraline,2026-08-21,Sample Drop,4.4,102.8
R007,Chris Brooks,E01,East,H-E01-026,Cardiavex,2026-08-21,No Show,2.9,102.8
R008,Riley Fischer,E02,East,H-E02-037,Glucanorm,2026-08-21,Discussion Completed,3.7,111.6
R009,Nina Adeyemi,E03,East,H-E03-027,Respiraline,2026-08-21,Rescheduled,5.2,259.4
R010,Omar Cole,W01,West,H-W01-008,Cardiavex,2026-08-21,Completed,13.1,478.4
R002,Jordan Kapoor,N02,North,H-N02-011,Glucanorm,2026-08-22,Rescheduled,3.0,67.1
R002,Jordan Kapoor,N02,North,H-N02-015,Cardiavex,2026-08-22,Rescheduled,2.0,67.1
R005,Morgan Novak,S02,South,H-S02-022,Respiraline,2026-08-22,Discussion Completed,6.9,106.5
R005,Morgan Novak,S02,South,H-S02-014,Glucanorm,2026-08-22,Discussion Completed,11.5,106.5
R007,Chris Brooks,E01,East,H-E01-018,Glucanorm,2026-08-22,Rescheduled,1.9,102.8
R008,Riley Fischer,E02,East,H-E02-038,Glucanorm,2026-08-22,Discussion Completed,12.7,111.6
R009,Nina Adeyemi,E03,East,H-E03-016,Respiraline,2026-08-22,Rescheduled,3.9,259.4
R009,Nina Adeyemi,E03,East,H-E03-028,Respiraline,2026-08-22,No Show,3.6,259.4
R010,Omar Cole,W01,West,H-W01-023,Glucanorm,2026-08-22,Discussion Completed,15.9,478.4
R001,Alex Reed,N01,North,H-N01-031,Cardiavex,2026-08-23,Sample Drop,7.5,51.2
R003,Priya Chen,N03,North,H-N03-004,Cardiavex,2026-08-23,Rescheduled,5.1,261.7
R004,Sam Ortiz,S01,South,H-S01-021,Respiraline,2026-08-23,No Show,2.2,66.8
R005,Morgan Novak,S02,South,H-S02-026,Respiraline,2026-08-23,Discussion Completed,11.4,106.5
R007,Chris Brooks,E01,East,H-E01-005,Cardiavex,2026-08-23,Rescheduled,3.9,102.8
R007,Chris Brooks,E01,East,H-E01-023,Glucanorm,2026-08-23,No Show,3.2,102.8
R008,Riley Fischer,E02,East,H-E02-004,Glucanorm,2026-08-23,No Show,1.2,111.6
R009,Nina Adeyemi,E03,East,H-E03-016,Respiraline,2026-08-23,Completed,14.6,259.4
R001,Alex Reed,N01,North,H-N01-031,Cardiavex,2026-08-24,Rescheduled,3.2,51.2
R003,Priya Chen,N03,North,H-N03-030,Glucanorm,2026-08-24,No Show,5.0,261.7
R003,Priya Chen,N03,North,H-N03-009,Respiraline,2026-08-24,Sample Drop,13.6,261.7
R004,Sam Ortiz,S01,South,H-S01-020,Cardiavex,2026-08-24,Rescheduled,3.3,66.8
R006,Taylor Singh,S03,South,H-S03-008,Glucanorm,2026-08-24,Rescheduled,1.4,154.9
R007,Chris Brooks,E01,East,H-E01-009,Glucanorm,2026-08-24,No Show,1.5,102.8
R009,Nina Adeyemi,E03,East,H-E03-001,Respiraline,2026-08-24,No Show,5.2,259.4
R010,Omar Cole,W01,West,H-W01-026,Cardiavex,2026-08-24,Sample Drop,19.1,478.4
R010,Omar Cole,W01,West,H-W01-034,Glucanorm,2026-08-24,No Show,5.8,478.4
R001,Alex Reed,N01,North,H-N01-027,Glucanorm,2026-08-25,No Show,1.3,51.2
R002,Jordan Kapoor,N02,North,H-N02-016,Respiraline,2026-08-25,Rescheduled,1.0,67.1
R003,Priya Chen,N03,North,H-N03-035,Cardiavex,2026-08-25,Discussion Completed,11.5,261.7
R003,Priya Chen,N03,North,H-N03-011,Respiraline,2026-08-25,Discussion Completed,13.2,261.7
R004,Sam Ortiz,S01,South,H-S01-017,Glucanorm,2026-08-25,Completed,4.2,66.8
R005,Morgan Novak,S02,South,H-S02-023,Respiraline,2026-08-25,Rescheduled,1.0,106.5
R007,Chris Brooks,E01,East,H-E01-007,Cardiavex,2026-08-25,Rescheduled,1.7,102.8
R008,Riley Fischer,E02,East,H-E02-005,Glucanorm,2026-08-25,Rescheduled,2.2,111.6
R008,Riley Fischer,E02,East,H-E02-022,Cardiavex,2026-08-25,Completed,8.9,111.6
R009,Nina Adeyemi,E03,East,H-E03-009,Cardiavex,2026-08-25,Rescheduled,4.1,259.4
R010,Omar Cole,W01,West,H-W01-004,Glucanorm,2026-08-25,No Show,2.7,478.4
R005,Morgan Novak,S02,South,H-S02-010,Respiraline,2026-08-26,Sample Drop,7.0,106.5
R006,Taylor Singh,S03,South,H-S03-004,Respiraline,2026-08-26,Discussion Completed,11.4,154.9
R006,Taylor Singh,S03,South,H-S03-022,Respiraline,2026-08-26,No Show,2.1,154.9
R006,Taylor Singh,S03,South,H-S03-010,Glucanorm,2026-08-26,Sample Drop,18.8,154.9
R007,Chris Brooks,E01,East,H-E01-026,Glucanorm,2026-08-26,Rescheduled,1.4,102.8
R008,Riley Fischer,E02,East,H-E02-018,Respiraline,2026-08-26,Rescheduled,1.6,111.6
R008,Riley Fischer,E02,East,H-E02-015,Glucanorm,2026-08-26,Rescheduled,1.2,111.6
R008,Riley Fischer,E02,East,H-E02-015,Respiraline,2026-08-26,Rescheduled,2.4,111.6
R009,Nina Adeyemi,E03,East,H-E03-021,Respiraline,2026-08-26,Discussion Completed,8.9,259.4
R001,Alex Reed,N01,North,H-N01-003,Respiraline,2026-08-27,Rescheduled,2.6,51.2
R001,Alex Reed,N01,North,H-N01-028,Cardiavex,2026-08-27,Rescheduled,3.3,51.2
R003,Priya Chen,N03,North,H-N03-022,Respiraline,2026-08-27,Completed,14.8,261.7
R004,Sam Ortiz,S01,South,H-S01-022,Cardiavex,2026-08-27,Rescheduled,2.9,66.8
R004,Sam Ortiz,S01,South,H-S01-016,Cardiavex,2026-08-27,Rescheduled,0.9,66.8
R004,Sam Ortiz,S01,South,H-S01-011,Respiraline,2026-08-27,No Show,2.8,66.8
R005,Morgan Novak,S02,South,H-S02-011,Cardiavex,2026-08-27,Rescheduled,2.0,106.5
R006,Taylor Singh,S03,South,H-S03-004,Respiraline,2026-08-27,Discussion Completed,9.6,154.9
R008,Riley Fischer,E02,East,H-E02-006,Cardiavex,2026-08-27,No Show,1.0,111.6
R010,Omar Cole,W01,West,H-W01-035,Glucanorm,2026-08-27,Discussion Completed,8.5,478.4
R010,Omar Cole,W01,West,H-W01-029,Cardiavex,2026-08-27,Discussion Completed,7.2,478.4
R010,Omar Cole,W01,West,H-W01-011,Cardiavex,2026-08-27,Discussion Completed,13.5,478.4
